filename_hr,idx
records500/03000/03501_hr,5
records500/03000/03501_hr,6
records500/03000/03501_hr,7
records500/03000/03501_hr,8
records500/03000/03501_hr,9
records500/03000/03501_hr,10
records500/03000/03501_hr,11
records500/03000/03510_hr,0
records500/03000/03510_hr,1
records500/03000/03510_hr,2
records500/03000/03510_hr,3
records500/03000/03510_hr,4
records500/03000/03510_hr,5
records500/03000/03510_hr,6
records500/03000/03510_hr,7
records500/03000/03510_hr,8
records500/03000/03510_hr,9
records500/03000/03510_hr,10
records500/03000/03510_hr,11
records500/03000/03513_hr,0
records500/03000/03513_hr,1
records500/03000/03513_hr,2
records500/03000/03513_hr,3
records500/03000/03513_hr,4
records500/03000/03513_hr,5
records500/03000/03513_hr,6
records500/03000/03513_hr,7
records500/03000/03513_hr,8
records500/03000/03513_hr,9
records500/03000/03513_hr,10
records500/03000/03513_hr,11
records500/03000/03520_hr,0
records500/03000/03520_hr,1
records500/03000/03520_hr,2
records500/03000/03520_hr,3
records500/03000/03520_hr,4
records500/03000/03520_hr,5
records500/03000/03520_hr,6
records500/03000/03520_hr,7
records500/03000/03520_hr,8
records500/03000/03520_hr,9
records500/03000/03520_hr,10
records500/03000/03520_hr,11
records500/03000/03523_hr,0
records500/03000/03523_hr,1
records500/03000/03523_hr,2
records500/03000/03523_hr,3
records500/03000/03523_hr,4
records500/03000/03523_hr,5
records500/03000/03523_hr,6
records500/03000/03523_hr,7
records500/03000/03523_hr,8
records500/03000/03523_hr,9
records500/03000/03523_hr,10
records500/03000/03523_hr,11
records500/03000/03524_hr,0
records500/03000/03524_hr,1
records500/03000/03524_hr,2
records500/03000/03524_hr,3
records500/03000/03524_hr,4
records500/03000/03524_hr,5
records500/03000/03524_hr,6
records500/03000/03524_hr,7
records500/03000/03524_hr,8
records500/03000/03524_hr,9
records500/03000/03524_hr,10
records500/03000/03524_hr,11
records500/03000/03526_hr,0
records500/03000/03526_hr,1
records500/03000/03526_hr,2
records500/03000/03526_hr,3
records500/03000/03526_hr,4
records500/03000/03526_hr,5
records500/03000/03526_hr,6
records500/03000/03526_hr,7
records500/03000/03526_hr,8
records500/03000/03526_hr,9
records500/03000/03526_hr,10
records500/03000/03526_hr,11
records500/03000/03533_hr,0
records500/03000/03533_hr,1
records500/03000/03533_hr,2
records500/03000/03533_hr,3
records500/03000/03533_hr,4
records500/03000/03533_hr,5
records500/03000/03533_hr,6
records500/03000/03533_hr,7
records500/03000/03533_hr,8
records500/03000/03533_hr,9
records500/03000/03533_hr,10
records500/03000/03533_hr,11
records500/03000/03536_hr,0
records500/03000/03536_hr,1
records500/03000/03536_hr,2
records500/03000/03536_hr,3
records500/03000/03536_hr,4
records500/03000/03536_hr,5
records500/03000/03536_hr,6
records500/03000/03536_hr,7
records500/03000/03536_hr,8
records500/03000/03536_hr,9
records500/03000/03536_hr,10
records500/03000/03536_hr,11
records500/03000/03540_hr,0
records500/03000/03540_hr,1
records500/03000/03540_hr,2
records500/03000/03540_hr,3
records500/03000/03540_hr,4
records500/03000/03540_hr,5
records500/03000/03540_hr,6
records500/03000/03540_hr,7
records500/03000/03540_hr,8
records500/03000/03540_hr,9
records500/03000/03540_hr,10
records500/03000/03540_hr,11
records500/03000/03542_hr,0
records500/03000/03542_hr,1
records500/03000/03542_hr,2
records500/03000/03542_hr,3
records500/03000/03542_hr,4
records500/03000/03542_hr,5
records500/03000/03542_hr,6
records500/03000/03542_hr,7
records500/03000/03542_hr,8
records500/03000/03542_hr,9
records500/03000/03542_hr,10
records500/03000/03542_hr,11
records500/03000/03543_hr,0
records500/03000/03543_hr,1
records500/03000/03543_hr,2
records500/03000/03543_hr,3
records500/03000/03543_hr,4
records500/03000/03543_hr,5
records500/03000/03543_hr,6
records500/03000/03543_hr,7
records500/03000/03543_hr,8
records500/03000/03543_hr,9
records500/03000/03543_hr,10
records500/03000/03543_hr,11
records500/03000/03545_hr,0
records500/03000/03545_hr,1
records500/03000/03545_hr,2
records500/03000/03545_hr,3
records500/03000/03545_hr,4
records500/03000/03545_hr,5
records500/03000/03545_hr,6
records500/03000/03545_hr,7
records500/03000/03545_hr,8
records500/03000/03545_hr,9
records500/03000/03545_hr,10
records500/03000/03545_hr,11
records500/03000/03549_hr,0
records500/03000/03549_hr,1
records500/03000/03549_hr,2
records500/03000/03549_hr,3
records500/03000/03549_hr,4
records500/03000/03549_hr,5
records500/03000/03549_hr,6
records500/03000/03549_hr,7
records500/03000/03549_hr,8
records500/03000/03549_hr,9
records500/03000/03549_hr,10
records500/03000/03549_hr,11
records500/03000/03552_hr,0
records500/03000/03552_hr,1
records500/03000/03552_hr,2
records500/03000/03552_hr,3
records500/03000/03552_hr,4
records500/03000/03552_hr,5
records500/03000/03552_hr,6
records500/03000/03552_hr,7
records500/03000/03552_hr,8
records500/03000/03552_hr,9
records500/03000/03552_hr,10
records500/03000/03552_hr,11
records500/03000/03554_hr,6
records500/03000/03554_hr,7
records500/03000/03554_hr,8
records500/03000/03554_hr,9
records500/03000/03554_hr,10
records500/03000/03554_hr,11
records500/03000/03556_hr,0
records500/03000/03556_hr,1
records500/03000/03556_hr,2
records500/03000/03556_hr,3
records500/03000/03556_hr,4
records500/03000/03556_hr,5
records500/03000/03556_hr,6
records500/03000/03556_hr,7
records500/03000/03556_hr,8
records500/03000/03556_hr,9
records500/03000/03556_hr,10
records500/03000/03556_hr,11
records500/03000/03561_hr,0
records500/03000/03561_hr,1
records500/03000/03561_hr,2
records500/03000/03561_hr,3
records500/03000/03561_hr,4
records500/03000/03561_hr,5
records500/03000/03561_hr,6
records500/03000/03561_hr,7
records500/03000/03561_hr,8
records500/03000/03561_hr,9
records500/03000/03561_hr,10
records500/03000/03561_hr,11
records500/03000/03562_hr,0
records500/03000/03562_hr,1
records500/03000/03562_hr,2
records500/03000/03562_hr,3
records500/03000/03562_hr,4
records500/03000/03562_hr,5
records500/03000/03562_hr,6
records500/03000/03562_hr,7
records500/03000/03562_hr,8
records500/03000/03562_hr,9
records500/03000/03562_hr,10
records500/03000/03562_hr,11
records500/03000/03566_hr,0
records500/03000/03569_hr,0
records500/03000/03569_hr,1
records500/03000/03569_hr,2
records500/03000/03569_hr,3
records500/03000/03569_hr,4
records500/03000/03569_hr,5
records500/03000/03569_hr,6
records500/03000/03569_hr,7
records500/03000/03569_hr,8
records500/03000/03569_hr,9
records500/03000/03569_hr,10
records500/03000/03569_hr,11
records500/03000/03570_hr,0
records500/03000/03570_hr,2
records500/03000/03570_hr,3
records500/03000/03570_hr,4
records500/03000/03570_hr,5
records500/03000/03570_hr,6
records500/03000/03570_hr,7
records500/03000/03570_hr,8
records500/03000/03570_hr,9
records500/03000/03570_hr,10
records500/03000/03570_hr,11
records500/03000/03571_hr,0
records500/03000/03571_hr,1
records500/03000/03571_hr,2
records500/03000/03571_hr,3
records500/03000/03571_hr,4
records500/03000/03571_hr,5
records500/03000/03571_hr,6
records500/03000/03571_hr,7
records500/03000/03571_hr,8
records500/03000/03571_hr,9
records500/03000/03571_hr,10
records500/03000/03571_hr,11
records500/03000/03572_hr,0
records500/03000/03572_hr,1
records500/03000/03572_hr,2
records500/03000/03572_hr,3
records500/03000/03572_hr,4
records500/03000/03572_hr,5
records500/03000/03572_hr,6
records500/03000/03572_hr,7
records500/03000/03572_hr,8
records500/03000/03572_hr,9
records500/03000/03572_hr,10
records500/03000/03574_hr,7
records500/03000/03574_hr,8
records500/03000/03574_hr,9
records500/03000/03574_hr,10
records500/03000/03574_hr,11
records500/03000/03577_hr,0
records500/03000/03577_hr,1
records500/03000/03577_hr,2
records500/03000/03577_hr,3
records500/03000/03577_hr,4
records500/03000/03577_hr,5
records500/03000/03577_hr,6
records500/03000/03577_hr,7
records500/03000/03577_hr,8
records500/03000/03577_hr,9
records500/03000/03577_hr,10
records500/03000/03577_hr,11
records500/03000/03580_hr,0
records500/03000/03580_hr,1
records500/03000/03580_hr,2
records500/03000/03580_hr,3
records500/03000/03580_hr,4
records500/03000/03580_hr,5
records500/03000/03580_hr,6
records500/03000/03580_hr,7
records500/03000/03580_hr,8
records500/03000/03580_hr,9
records500/03000/03580_hr,10
records500/03000/03580_hr,11
records500/03000/03583_hr,0
records500/03000/03583_hr,1
records500/03000/03583_hr,2
records500/03000/03583_hr,3
records500/03000/03583_hr,4
records500/03000/03583_hr,5
records500/03000/03583_hr,6
records500/03000/03583_hr,7
records500/03000/03583_hr,8
records500/03000/03583_hr,9
records500/03000/03583_hr,10
records500/03000/03583_hr,11
records500/03000/03587_hr,0
records500/03000/03587_hr,1
records500/03000/03587_hr,2
records500/03000/03587_hr,3
records500/03000/03587_hr,4
records500/03000/03587_hr,5
records500/03000/03587_hr,6
records500/03000/03587_hr,7
records500/03000/03587_hr,8
records500/03000/03587_hr,9
records500/03000/03587_hr,10
records500/03000/03587_hr,11
records500/03000/03588_hr,0
records500/03000/03588_hr,1
records500/03000/03588_hr,2
records500/03000/03588_hr,3
records500/03000/03588_hr,4
records500/03000/03588_hr,5
records500/03000/03588_hr,6
records500/03000/03588_hr,7
records500/03000/03588_hr,8
records500/03000/03588_hr,9
records500/03000/03588_hr,10
records500/03000/03588_hr,11
records500/03000/03591_hr,0
records500/03000/03591_hr,1
records500/03000/03591_hr,2
records500/03000/03591_hr,3
records500/03000/03591_hr,4
records500/03000/03591_hr,5
records500/03000/03591_hr,6
records500/03000/03591_hr,7
records500/03000/03591_hr,8
records500/03000/03591_hr,9
records500/03000/03591_hr,10
records500/03000/03591_hr,11
records500/03000/03592_hr,2
records500/03000/03592_hr,3
records500/03000/03592_hr,4
records500/03000/03592_hr,5
records500/03000/03592_hr,6
records500/03000/03592_hr,7
records500/03000/03592_hr,8
records500/03000/03592_hr,9
records500/03000/03592_hr,10
records500/03000/03592_hr,11
records500/03000/03595_hr,0
records500/03000/03595_hr,1
records500/03000/03595_hr,2
records500/03000/03595_hr,3
records500/03000/03595_hr,4
records500/03000/03595_hr,5
records500/03000/03595_hr,6
records500/03000/03595_hr,7
records500/03000/03595_hr,8
records500/03000/03595_hr,9
records500/03000/03595_hr,10
records500/03000/03595_hr,11
records500/03000/03596_hr,0
records500/03000/03596_hr,1
records500/03000/03596_hr,2
records500/03000/03596_hr,3
records500/03000/03596_hr,4
records500/03000/03596_hr,5
records500/03000/03596_hr,6
records500/03000/03596_hr,7
records500/03000/03596_hr,8
records500/03000/03596_hr,9
records500/03000/03596_hr,10
records500/03000/03598_hr,0
records500/03000/03598_hr,1
records500/03000/03598_hr,2
records500/03000/03598_hr,3
records500/03000/03598_hr,4
records500/03000/03598_hr,5
records500/03000/03598_hr,6
records500/03000/03598_hr,7
records500/03000/03598_hr,8
records500/03000/03598_hr,9
records500/03000/03598_hr,10
records500/03000/03598_hr,11
records500/03000/03601_hr,0
records500/03000/03601_hr,1
records500/03000/03601_hr,2
records500/03000/03601_hr,3
records500/03000/03601_hr,4
records500/03000/03601_hr,5
records500/03000/03601_hr,6
records500/03000/03601_hr,7
records500/03000/03601_hr,8
records500/03000/03601_hr,9
records500/03000/03601_hr,10
records500/03000/03614_hr,0
records500/03000/03614_hr,1
records500/03000/03614_hr,2
records500/03000/03614_hr,3
records500/03000/03614_hr,4
records500/03000/03614_hr,5
records500/03000/03614_hr,6
records500/03000/03614_hr,7
records500/03000/03614_hr,8
records500/03000/03614_hr,9
records500/03000/03614_hr,10
records500/03000/03614_hr,11
records500/03000/03619_hr,0
records500/03000/03619_hr,1
records500/03000/03619_hr,2
records500/03000/03619_hr,3
records500/03000/03619_hr,4
records500/03000/03619_hr,5
records500/03000/03619_hr,6
records500/03000/03619_hr,7
records500/03000/03619_hr,8
records500/03000/03619_hr,9
records500/03000/03619_hr,10
records500/03000/03622_hr,0
records500/03000/03622_hr,1
records500/03000/03622_hr,2
records500/03000/03622_hr,3
records500/03000/03622_hr,4
records500/03000/03622_hr,5
records500/03000/03622_hr,6
records500/03000/03622_hr,7
records500/03000/03622_hr,8
records500/03000/03622_hr,9
records500/03000/03622_hr,10
records500/03000/03622_hr,11
records500/03000/03623_hr,0
records500/03000/03623_hr,1
records500/03000/03623_hr,2
records500/03000/03623_hr,3
records500/03000/03623_hr,4
records500/03000/03623_hr,5
records500/03000/03623_hr,6
records500/03000/03623_hr,7
records500/03000/03623_hr,8
records500/03000/03623_hr,9
records500/03000/03623_hr,10
records500/03000/03624_hr,0
records500/03000/03624_hr,1
records500/03000/03624_hr,2
records500/03000/03624_hr,3
records500/03000/03624_hr,4
records500/03000/03624_hr,5
records500/03000/03624_hr,6
records500/03000/03624_hr,7
records500/03000/03624_hr,8
records500/03000/03624_hr,9
records500/03000/03624_hr,10
records500/03000/03624_hr,11
records500/03000/03627_hr,4
records500/03000/03627_hr,5
records500/03000/03627_hr,6
records500/03000/03627_hr,7
records500/03000/03627_hr,8
records500/03000/03627_hr,9
records500/03000/03627_hr,10
records500/03000/03627_hr,11
records500/03000/03630_hr,0
records500/03000/03630_hr,1
records500/03000/03630_hr,2
records500/03000/03630_hr,3
records500/03000/03630_hr,4
records500/03000/03630_hr,5
records500/03000/03630_hr,6
records500/03000/03630_hr,7
records500/03000/03630_hr,8
records500/03000/03630_hr,9
records500/03000/03630_hr,10
records500/03000/03630_hr,11
records500/03000/03639_hr,2
records500/03000/03639_hr,3
records500/03000/03640_hr,0
records500/03000/03640_hr,1
records500/03000/03640_hr,2
records500/03000/03640_hr,3
records500/03000/03640_hr,4
records500/03000/03640_hr,5
records500/03000/03640_hr,6
records500/03000/03640_hr,7
records500/03000/03640_hr,8
records500/03000/03640_hr,9
records500/03000/03640_hr,10
records500/03000/03640_hr,11
records500/03000/03645_hr,0
records500/03000/03645_hr,1
records500/03000/03645_hr,2
records500/03000/03645_hr,3
records500/03000/03645_hr,4
records500/03000/03645_hr,5
records500/03000/03645_hr,6
records500/03000/03645_hr,7
records500/03000/03645_hr,8
records500/03000/03645_hr,9
records500/03000/03645_hr,10
records500/03000/03646_hr,0
records500/03000/03646_hr,1
records500/03000/03646_hr,2
records500/03000/03646_hr,3
records500/03000/03646_hr,4
records500/03000/03646_hr,5
records500/03000/03646_hr,6
records500/03000/03646_hr,7
records500/03000/03646_hr,8
records500/03000/03646_hr,9
records500/03000/03646_hr,10
records500/03000/03646_hr,11
records500/03000/03647_hr,0
records500/03000/03647_hr,1
records500/03000/03647_hr,2
records500/03000/03647_hr,3
records500/03000/03647_hr,4
records500/03000/03647_hr,5
records500/03000/03647_hr,6
records500/03000/03647_hr,7
records500/03000/03647_hr,8
records500/03000/03647_hr,9
records500/03000/03647_hr,10
records500/03000/03647_hr,11
records500/03000/03648_hr,0
records500/03000/03648_hr,1
records500/03000/03648_hr,2
records500/03000/03648_hr,3
records500/03000/03648_hr,4
records500/03000/03648_hr,5
records500/03000/03648_hr,6
records500/03000/03648_hr,7
records500/03000/03648_hr,8
records500/03000/03648_hr,9
records500/03000/03648_hr,10
records500/03000/03648_hr,11
records500/03000/03649_hr,0
records500/03000/03649_hr,1
records500/03000/03649_hr,2
records500/03000/03649_hr,3
records500/03000/03649_hr,4
records500/03000/03649_hr,5
records500/03000/03649_hr,6
records500/03000/03649_hr,7
records500/03000/03649_hr,8
records500/03000/03649_hr,9
records500/03000/03649_hr,10
records500/03000/03649_hr,11
records500/03000/03650_hr,7
records500/03000/03650_hr,8
records500/03000/03650_hr,9
records500/03000/03650_hr,10
records500/03000/03650_hr,11
records500/03000/03661_hr,0
records500/03000/03661_hr,1
records500/03000/03661_hr,2
records500/03000/03661_hr,3
records500/03000/03661_hr,4
records500/03000/03661_hr,5
records500/03000/03661_hr,6
records500/03000/03661_hr,7
records500/03000/03661_hr,8
records500/03000/03661_hr,9
records500/03000/03661_hr,10
records500/03000/03661_hr,11
records500/03000/03662_hr,7
records500/03000/03662_hr,8
records500/03000/03662_hr,9
records500/03000/03662_hr,10
records500/03000/03662_hr,11
records500/03000/03666_hr,0
records500/03000/03666_hr,1
records500/03000/03666_hr,2
records500/03000/03666_hr,3
records500/03000/03666_hr,4
records500/03000/03666_hr,5
records500/03000/03666_hr,6
records500/03000/03666_hr,7
records500/03000/03666_hr,8
records500/03000/03666_hr,9
records500/03000/03666_hr,10
records500/03000/03666_hr,11
records500/03000/03667_hr,0
records500/03000/03667_hr,1
records500/03000/03667_hr,2
records500/03000/03667_hr,3
records500/03000/03667_hr,4
records500/03000/03667_hr,5
records500/03000/03667_hr,6
records500/03000/03667_hr,7
records500/03000/03667_hr,8
records500/03000/03667_hr,9
records500/03000/03667_hr,10
records500/03000/03667_hr,11
records500/03000/03675_hr,0
records500/03000/03675_hr,1
records500/03000/03675_hr,2
records500/03000/03675_hr,3
records500/03000/03675_hr,4
